"Unnamed: 0","Video #","Video Name","Cell","Track","Frame","x","y","Intensity","isGap","GapFixed","Pass1","Pass2","Pass3","Bound"
"29","2","1125_Stream_2_FC_JF552_100pM_70p_561nm_MCM2_M2_PCNA_CP_10ms","2","13","568","383.69470412576175","90.59957330630536","85346","0","2","2","2","2","2"
"30","2","1125_Stream_2_FC_JF552_100pM_70p_561nm_MCM2_M2_PCNA_CP_10ms","2","13","569","383.5115710990557","90.36063090281604","84790","0","2","2","2","2","2"
"31","2","1125_Stream_2_FC_JF552_100pM_70p_561nm_MCM2_M2_PCNA_CP_10ms","2","13","570","383.2024376503953","90.35905972227144","84959","0","2","2","2","2","2"
"32","2","1125_Stream_2_FC_JF552_100pM_70p_561nm_MCM2_M2_PCNA_CP_10ms","2","13","571","383.7297466846012","90.378722333952","86603","0","2","2","2","2","2"
"33","2","1125_Stream_2_FC_JF552_100pM_70p_561nm_MCM2_M2_PCNA_CP_10ms","2","13","572","384.28460142933096","90.90834477643558","83701","0","2","2","2","2","2"
"34","2","1125_Stream_2_FC_JF552_100pM_70p_561nm_MCM2_M2_PCNA_CP_10ms","2","13","573","383.9713949274976","90.3241869790904","86598","0","2","2","2","2","2"
"35","2","1125_Stream_2_FC_JF552_100pM_70p_561nm_MCM2_M2_PCNA_CP_10ms","2","13","574","383.7092412815607","90.75404627205285","85326","0","2","2","2","2","2"
"36","2","1125_Stream_2_FC_JF552_100pM_70p_561nm_MCM2_M2_PCNA_CP_10ms","2","13","575","384.00620160937854","90.353859811341","86043","0","2","2","2","2","2"
"37","2","1125_Stream_2_FC_JF552_100pM_70p_561nm_MCM2_M2_PCNA_CP_10ms","2","13","576","384.46194422209953","90.37201067264223","83469","0","2","2","2","2","2"
"38","2","1125_Stream_2_FC_JF552_100pM_70p_561nm_MCM2_M2_PCNA_CP_10ms","2","13","577","384.0135150699202","90.30682218687168","85502","0","2","2","2","2","2"
"39","2","1125_Stream_2_FC_JF552_100pM_70p_561nm_MCM2_M2_PCNA_CP_10ms","2","13","578","383.7813710181793","90.57287225454894","85661","0","2","2","2","2","2"
"40","2","1125_Stream_2_FC_JF552_100pM_70p_561nm_MCM2_M2_PCNA_CP_10ms","2","13","579","384.2054028139174","90.38760088715382","86532","0","2","2","2","2","2"
"41","2","1125_Stream_2_FC_JF552_100pM_70p_561nm_MCM2_M2_PCNA_CP_10ms","2","13","580","383.85795992138793","90.35182897873108","84976","0","2","2","2","2","2"
"42","2","1125_Stream_2_FC_JF552_100pM_70p_561nm_MCM2_M2_PCNA_CP_10ms","2","13","581","384.180298670316","90.79275636956103","86628","0","2","2","2","2","2"
