Unnamed: 0,Video #,Video Name,Cell,Track,Frame,x,y,Intensity,isGap,GapFixed,Pass1,Pass2,Pass3,Bound
1,1,0416_Stream_1_FC_JF552_100pM_10ms_70p_561nm_WT_clone1_6066_CUSTNONO,2,39,1418,126.34211845160443,125.87882013249016,87285,0,0,0,1,1,1
2,1,0416_Stream_1_FC_JF552_100pM_10ms_70p_561nm_WT_clone1_6066_CUSTNONO,2,39,1419,125.8632049908244,124.41452349716108,89233,0,1,1,1,1,1
3,1,0416_Stream_1_FC_JF552_100pM_10ms_70p_561nm_WT_clone1_6066_CUSTNONO,2,39,1420,124.83959040668556,125.32441666220213,87769,0,1,1,1,1,1
4,1,0416_Stream_1_FC_JF552_100pM_10ms_70p_561nm_WT_clone1_6066_CUSTNONO,2,39,1421,123.6844879491513,126.25304588879024,88480,0,1,1,1,1,1
5,1,0416_Stream_1_FC_JF552_100pM_10ms_70p_561nm_WT_clone1_6066_CUSTNONO,2,39,1422,124.51144649212053,124.76681691779248,85098,0,1,1,1,1,1
6,1,0416_Stream_1_FC_JF552_100pM_10ms_70p_561nm_WT_clone1_6066_CUSTNONO,2,39,1423,122.93876087230475,125.65564776529668,89854,0,1,1,1,1,1
7,1,0416_Stream_1_FC_JF552_100pM_10ms_70p_561nm_WT_clone1_6066_CUSTNONO,2,39,1424,-1.0,-1.0,0,-1,1,1,1,1,1
8,1,0416_Stream_1_FC_JF552_100pM_10ms_70p_561nm_WT_clone1_6066_CUSTNONO,2,39,1425,123.66741321496114,124.41957621165729,90822,0,1,1,1,1,1
9,1,0416_Stream_1_FC_JF552_100pM_10ms_70p_561nm_WT_clone1_6066_CUSTNONO,2,39,1426,122.60642422626158,125.44332072648788,86395,0,1,1,1,1,1
10,1,0416_Stream_1_FC_JF552_100pM_10ms_70p_561nm_WT_clone1_6066_CUSTNONO,2,39,1427,123.04404551926622,126.03074177483256,86531,0,1,1,1,1,1
11,1,0416_Stream_1_FC_JF552_100pM_10ms_70p_561nm_WT_clone1_6066_CUSTNONO,2,39,1428,123.85591086656464,124.18686081907175,87028,0,0,0,1,1,1
12,1,0416_Stream_1_FC_JF552_100pM_10ms_70p_561nm_WT_clone1_6066_CUSTNONO,2,39,1429,126.4618870391614,126.40849244475348,86087,0,0,0,1,1,1
0,1,0416_Stream_1_FC_JF552_100pM_10ms_70p_561nm_WT_clone1_6066_CUSTNONO,2,47,1757,132.69015556302796,97.16143598182784,96463,0,2,2,2,2,2
1,1,0416_Stream_1_FC_JF552_100pM_10ms_70p_561nm_WT_clone1_6066_CUSTNONO,2,47,1758,132.96365762017612,97.72074859301186,94991,0,2,2,2,2,2
2,1,0416_Stream_1_FC_JF552_100pM_10ms_70p_561nm_WT_clone1_6066_CUSTNONO,2,47,1759,132.6132333494903,97.16075325770623,95624,0,2,2,2,2,2
3,1,0416_Stream_1_FC_JF552_100pM_10ms_70p_561nm_WT_clone1_6066_CUSTNONO,2,47,1760,133.21931556570638,97.33626331126918,93164,0,2,2,2,2,2
4,1,0416_Stream_1_FC_JF552_100pM_10ms_70p_561nm_WT_clone1_6066_CUSTNONO,2,47,1761,133.15239545243588,97.09803731484148,92975,0,2,2,2,2,2
5,1,0416_Stream_1_FC_JF552_100pM_10ms_70p_561nm_WT_clone1_6066_CUSTNONO,2,47,1762,132.9182820140979,96.90662826237806,96877,0,2,2,2,2,2
6,1,0416_Stream_1_FC_JF552_100pM_10ms_70p_561nm_WT_clone1_6066_CUSTNONO,2,47,1763,132.40418670721866,96.88184203722216,95971,0,2,2,2,2,2
7,1,0416_Stream_1_FC_JF552_100pM_10ms_70p_561nm_WT_clone1_6066_CUSTNONO,2,47,1764,132.22360756204898,96.8272826491775,94858,0,2,2,2,2,2
8,1,0416_Stream_1_FC_JF552_100pM_10ms_70p_561nm_WT_clone1_6066_CUSTNONO,2,47,1765,132.2943429003134,96.6767236418659,91494,0,2,2,2,2,2
9,1,0416_Stream_1_FC_JF552_100pM_10ms_70p_561nm_WT_clone1_6066_CUSTNONO,2,47,1766,132.851212962411,96.54886763569982,94715,0,2,2,2,2,2
