source_file,Video #,Cell,Track,keep_for_condensate_pool,filter_rule,filter_reason,n_valid_behavior_frames,n_diffusive,n_constrained,n_bound,frac_diffusive,frac_constrained,frac_bound,max_consecutive_diffusive,dominant_state,dominant_state_name,dominant_fraction,category,present_states
single,4,2,62,False,reject_single_dominant_not_allowed,"dominant=bound, allowed=constrained",22,0,2,20,0.0,0.09090909090909091,0.9090909090909091,0,2,bound,0.9090909090909091,bound_constraint,"constrained,bound"
single,4,2,63,False,reject_single_dominant_not_allowed,"dominant=bound, allowed=constrained",19,0,0,19,0.0,0.0,1.0,0,2,bound,1.0,other,bound
single,4,2,70,False,reject_single_dominant_not_allowed,"dominant=diffusive, allowed=constrained",10,10,0,0,1.0,0.0,0.0,10,0,diffusive,1.0,other,diffusive
single,4,2,77,False,reject_single_dominant_not_allowed,"dominant=diffusive, allowed=constrained",11,11,0,0,1.0,0.0,0.0,11,0,diffusive,1.0,other,diffusive
single,4,2,84,False,reject_single_dominant_not_allowed,"dominant=diffusive, allowed=constrained",16,16,0,0,1.0,0.0,0.0,16,0,diffusive,1.0,other,diffusive
single,4,2,87,False,reject_single_dominant_not_allowed,"dominant=diffusive, allowed=constrained",11,9,2,0,0.8181818181818182,0.18181818181818182,0.0,5,0,diffusive,0.8181818181818182,constraint_diffusion,"diffusive,constrained"
single,4,2,90,False,reject_single_dominant_not_allowed,"dominant=bound, allowed=constrained",10,0,0,10,0.0,0.0,1.0,0,2,bound,1.0,other,bound
single,4,2,91,False,reject_single_dominant_not_allowed,"dominant=bound, allowed=constrained",10,0,0,10,0.0,0.0,1.0,0,2,bound,1.0,other,bound
single,4,2,100,False,reject_single_dominant_not_allowed,"dominant=bound, allowed=constrained",14,0,1,13,0.0,0.07142857142857142,0.9285714285714286,0,2,bound,0.9285714285714286,bound_constraint,"constrained,bound"
single,4,2,107,True,single_like_constrained,"dominant=constrained, fraction=1.000",22,0,22,0,0.0,1.0,0.0,0,1,constrained,1.0,other,constrained
single,5,1,4,False,reject_single_dominant_not_allowed,"dominant=bound, allowed=constrained",83,0,1,82,0.0,0.012048192771084338,0.9879518072289156,0,2,bound,0.9879518072289156,bound_constraint,"constrained,bound"
single,5,1,8,True,single_like_constrained,"dominant=constrained, fraction=1.000",15,0,15,0,0.0,1.0,0.0,0,1,constrained,1.0,other,constrained
single,5,1,13,True,single_like_constrained,"dominant=constrained, fraction=1.000",15,0,15,0,0.0,1.0,0.0,0,1,constrained,1.0,other,constrained
single,5,1,14,False,reject_single_dominant_not_allowed,"dominant=bound, allowed=constrained",25,0,1,24,0.0,0.04,0.96,0,2,bound,0.96,bound_constraint,"constrained,bound"
single,5,1,17,True,single_like_constrained,"dominant=constrained, fraction=1.000",12,0,12,0,0.0,1.0,0.0,0,1,constrained,1.0,other,constrained
single,5,1,23,False,reject_single_dominant_not_allowed,"dominant=bound, allowed=constrained",41,0,2,39,0.0,0.04878048780487805,0.9512195121951219,0,2,bound,0.9512195121951219,bound_constraint,"constrained,bound"
single,5,1,30,True,single_like_constrained,"dominant=constrained, fraction=1.000",23,0,23,0,0.0,1.0,0.0,0,1,constrained,1.0,other,constrained
single,5,1,32,True,single_like_constrained,"dominant=constrained, fraction=1.000",11,0,11,0,0.0,1.0,0.0,0,1,constrained,1.0,other,constrained
single,5,1,33,True,single_like_constrained,"dominant=constrained, fraction=1.000",18,0,18,0,0.0,1.0,0.0,0,1,constrained,1.0,other,constrained
single,5,1,34,True,single_like_constrained,"dominant=constrained, fraction=1.000",25,0,25,0,0.0,1.0,0.0,0,1,constrained,1.0,other,constrained
single,5,1,38,False,reject_single_dominant_not_allowed,"dominant=diffusive, allowed=constrained",15,15,0,0,1.0,0.0,0.0,15,0,diffusive,1.0,other,diffusive
single,5,1,43,False,reject_single_dominant_not_allowed,"dominant=bound, allowed=constrained",14,0,0,14,0.0,0.0,1.0,0,2,bound,1.0,other,bound
single,5,1,47,True,single_like_constrained,"dominant=constrained, fraction=1.000",26,0,26,0,0.0,1.0,0.0,0,1,constrained,1.0,other,constrained
single,5,1,51,True,single_like_constrained,"dominant=constrained, fraction=1.000",11,0,11,0,0.0,1.0,0.0,0,1,constrained,1.0,other,constrained
