dataset_name,protein,condition,replicate,source_file,source_folder,track_id,cell_id,video_id,n_frames,track_length,is_control,control_role,P_free_like,P_chromatin_bound_like,P_mcm_bound_like,supervised_control_prediction,distance_to_NLS_centroid,distance_to_H2B_centroid,distance_to_MCM2_Bound_centroid,nearest_control_class,nearest_control_distance,control_outlier_score,is_control_outlier,max_trap_dwell_frames,mean_trap_dwell_frames,trap_prob_mean,frac_supported_high_score_windows,max_consecutive_diffusive,frac_bound,frac_constrained,frac_diffusive,max_consecutive_constrained,max_consecutive_bound,n_state_switches,trapping_score,temporal_score,n_supported_high_score_windows,supported_temporal_trapping,diffusive_burst_flag,final_control_guided_class,classification_reason,distance_to_H2B_Bound,distance_to_MCM2_Bound,genotype,treatment,distance_to_NLS,distance_to_H2B,distance_to_MCM2_Bound_HighConfidence,passed_target_protein_gate,passed_not_free_gate,passed_not_h2b_gate,passed_not_mcm2_gate,passed_temporal_support_gate,passed_no_diffusive_burst_gate,passed_control_outlier_gate,usable_feature_count,passed_feature_completeness_gate,failed_gate_count,first_failed_gate,all_failed_gates,failed_only_one_gate,near_miss_target_specific
WT-0416-CT,TDP43,CT,416,multi-behaviour-track.csv,D:\Tianzi\condensate_classification_pj\TDP43\WT-0416-CT\CSV\SF_10ms_condensate_pj_,85,5.0,1,83,83,False,target,0.0066666666666666,0.9933333333333332,0.0,chromatin_bound_like,5.950230849688272,4.935136649646324,6.454881116042427,H2B,4.935136649646324,4.935136649646324,True,,,,,0.0,0.2891566265060241,0.7108433734939759,0.0,39.0,19.0,4.0,,,,False,False,ambiguous,Insufficient or conflicting evidence for a specific control-guided class.,1.6106391331261034,6.454881116042427,WT,CT,5.950230849688272,4.935136649646324,6.454881116042427,True,True,False,True,False,True,True,7,True,2,not_h2b_like,not_h2b_like;temporal_support,False,True
WT-0416-CT,TDP43,CT,416,multi-behaviour-track.csv,D:\Tianzi\condensate_classification_pj\TDP43\WT-0416-CT\CSV\SF_10ms_condensate_pj_,85,5.0,1,83,83,False,target,0.0066666666666666,0.9933333333333332,0.0,chromatin_bound_like,5.950230849688272,4.935136649646324,6.454881116042427,H2B,4.935136649646324,4.935136649646324,True,,,,,0.0,0.2891566265060241,0.7108433734939759,0.0,39.0,19.0,4.0,,,,False,False,ambiguous,Insufficient or conflicting evidence for a specific control-guided class.,1.8455102569737234,6.454881116042427,WT,CT,5.950230849688272,4.935136649646324,6.454881116042427,True,True,False,True,False,True,True,7,True,2,not_h2b_like,not_h2b_like;temporal_support,False,True
WT-0416-CT,TDP43,CT,416,multi-behaviour-track.csv,D:\Tianzi\condensate_classification_pj\TDP43\WT-0416-CT\CSV\SF_10ms_condensate_pj_,5,6.0,1,175,175,False,target,0.0,1.0,0.0,chromatin_bound_like,7.448073247125809,6.067454512908089,5.133546647368917,MCM2_Bound,5.133546647368917,5.133546647368917,True,,,,,0.0,0.9828571428571428,0.0171428571428571,0.0,3.0,172.0,1.0,,,,False,False,ambiguous,Insufficient or conflicting evidence for a specific control-guided class.,6.656147575177727,5.133546647368917,WT,CT,7.448073247125809,6.067454512908089,5.133546647368917,True,True,False,True,False,True,True,7,True,2,not_h2b_like,not_h2b_like;temporal_support,False,True
WT-0416-CT,TDP43,CT,416,multi-behaviour-track.csv,D:\Tianzi\condensate_classification_pj\TDP43\WT-0416-CT\CSV\SF_10ms_condensate_pj_,14,6.0,1,17,17,False,target,0.4489126276697962,0.5510873723302038,0.0,chromatin_bound_like,1.3772322146607634,2.6474448642325896,4.394772861594797,NLS,1.3772322146607634,1.3772322146607634,False,,,,,5.0,0.0,0.4705882352941176,0.5294117647058824,5.0,0.0,3.0,,,,False,True,ambiguous,Insufficient or conflicting evidence for a specific control-guided class.,1.4762394054939738,4.394772861594797,WT,CT,1.3772322146607634,2.6474448642325896,4.394772861594797,True,True,True,True,False,False,False,7,True,3,temporal_support,temporal_support;no_diffusive_burst;control_outlier,False,False
WT-0416-CT,TDP43,CT,416,multi-behaviour-track.csv,D:\Tianzi\condensate_classification_pj\TDP43\WT-0416-CT\CSV\SF_10ms_condensate_pj_,32,1.0,2,17,17,False,target,0.4489126276697962,0.5510873723302038,0.0,chromatin_bound_like,1.3772322146607634,2.6474448642325896,4.394772861594797,NLS,1.3772322146607634,1.3772322146607634,False,,,,,5.0,0.0,0.4705882352941176,0.5294117647058824,5.0,0.0,3.0,,,,False,True,ambiguous,Insufficient or conflicting evidence for a specific control-guided class.,1.4762394054939738,4.394772861594797,WT,CT,1.3772322146607634,2.6474448642325896,4.394772861594797,True,True,True,True,False,False,False,7,True,3,temporal_support,temporal_support;no_diffusive_burst;control_outlier,False,False
WT-0416-CT,TDP43,CT,416,multi-behaviour-track.csv,D:\Tianzi\condensate_classification_pj\TDP43\WT-0416-CT\CSV\SF_10ms_condensate_pj_,58,1.0,2,25,25,False,target,0.412695096674783,0.587304903325217,0.0,chromatin_bound_like,1.730183330005878,3.7156128110181297,5.192281148632139,NLS,1.730183330005878,1.730183330005878,False,,,,,8.0,0.0,0.28,0.72,6.0,0.0,4.0,,,,False,True,ambiguous,Insufficient or conflicting evidence for a specific control-guided class.,1.296363686611269,5.192281148632139,WT,CT,1.730183330005878,3.7156128110181297,5.192281148632139,True,True,True,True,False,False,False,7,True,3,temporal_support,temporal_support;no_diffusive_burst;control_outlier,False,False
WT-0416-CT,TDP43,CT,416,multi-behaviour-track.csv,D:\Tianzi\condensate_classification_pj\TDP43\WT-0416-CT\CSV\SF_10ms_condensate_pj_,106,1.0,2,150,150,False,target,0.0166666666666666,0.9833333333333332,0.0,chromatin_bound_like,6.175223478338661,4.764079281231041,5.363686088085097,H2B,4.764079281231041,4.764079281231041,True,,,,,0.0,0.7666666666666667,0.2333333333333333,0.0,13.0,86.0,8.0,,,,False,False,ambiguous,Insufficient or conflicting evidence for a specific control-guided class.,1.6106391331261034,5.363686088085097,WT,CT,6.175223478338661,4.764079281231041,5.363686088085097,True,True,False,True,False,True,True,7,True,2,not_h2b_like,not_h2b_like;temporal_support,False,True
WT-0416-CT,TDP43,CT,416,multi-behaviour-track.csv,D:\Tianzi\condensate_classification_pj\TDP43\WT-0416-CT\CSV\SF_10ms_condensate_pj_,106,1.0,2,150,150,False,target,0.0166666666666666,0.9833333333333332,0.0,chromatin_bound_like,6.175223478338661,4.764079281231041,5.363686088085097,H2B,4.764079281231041,4.764079281231041,True,,,,,0.0,0.7666666666666667,0.2333333333333333,0.0,13.0,86.0,8.0,,,,False,False,ambiguous,Insufficient or conflicting evidence for a specific control-guided class.,4.6525034547244815,5.363686088085097,WT,CT,6.175223478338661,4.764079281231041,5.363686088085097,True,True,False,True,False,True,True,7,True,2,not_h2b_like,not_h2b_like;temporal_support,False,True
WT-0416-CT,TDP43,CT,416,multi-behaviour-track.csv,D:\Tianzi\condensate_classification_pj\TDP43\WT-0416-CT\CSV\SF_10ms_condensate_pj_,134,1.0,2,95,95,False,target,0.43,0.57,0.0,chromatin_bound_like,5.55738223592789,6.194463556034022,7.274767470903241,NLS,5.55738223592789,5.55738223592789,True,,,,,16.0,0.5052631578947369,0.2421052631578947,0.2526315789473684,13.0,36.0,9.0,,,,False,False,ambiguous,Insufficient or conflicting evidence for a specific control-guided class.,2.234338192381001,7.274767470903241,WT,CT,5.55738223592789,6.194463556034022,7.274767470903241,True,True,True,True,False,True,True,7,True,1,temporal_support,temporal_support,True,True
WT-0416-CT,TDP43,CT,416,multi-behaviour-track.csv,D:\Tianzi\condensate_classification_pj\TDP43\WT-0416-CT\CSV\SF_10ms_condensate_pj_,163,1.0,2,195,195,False,target,0.0,1.0,0.0,chromatin_bound_like,8.885984211088859,8.015003033558315,8.828849266977794,H2B,8.015003033558315,8.015003033558315,True,,,,,0.0,0.8256410256410256,0.1743589743589743,0.0,9.0,45.0,15.0,,,,False,False,ambiguous,Insufficient or conflicting evidence for a specific control-guided class.,1.6106391331261034,8.828849266977794,WT,CT,8.885984211088859,8.015003033558315,8.828849266977794,True,True,False,True,False,True,True,7,True,2,not_h2b_like,not_h2b_like;temporal_support,False,True
WT-0416-CT,TDP43,CT,416,multi-behaviour-track.csv,D:\Tianzi\condensate_classification_pj\TDP43\WT-0416-CT\CSV\SF_10ms_condensate_pj_,163,1.0,2,195,195,False,target,0.0,1.0,0.0,chromatin_bound_like,8.885984211088859,8.015003033558315,8.828849266977794,H2B,8.015003033558315,8.015003033558315,True,,,,,0.0,0.8256410256410256,0.1743589743589743,0.0,9.0,45.0,15.0,,,,False,False,ambiguous,Insufficient or conflicting evidence for a specific control-guided class.,6.287500800935842,8.828849266977794,WT,CT,8.885984211088859,8.015003033558315,8.828849266977794,True,True,False,True,False,True,True,7,True,2,not_h2b_like,not_h2b_like;temporal_support,False,True
WT-0416-CT,TDP43,CT,416,multi-behaviour-track.csv,D:\Tianzi\condensate_classification_pj\TDP43\WT-0416-CT\CSV\SF_10ms_condensate_pj_,12,2.0,2,14,14,False,target,0.5794929637010475,0.4205070362989529,0.0,free_like,3.320284104876777,0.8212880417278151,2.148904486462325,H2B,0.8212880417278151,0.8212880417278151,False,,,,,0.0,0.6428571428571429,0.3571428571428571,0.0,3.0,9.0,2.0,,,,False,False,ambiguous,Insufficient or conflicting evidence for a specific control-guided class.,1.6106391331261034,2.148904486462325,WT,CT,3.320284104876777,0.8212880417278151,2.148904486462325,True,True,True,True,False,True,False,7,True,2,temporal_support,temporal_support;control_outlier,False,True
WT-0416-CT,TDP43,CT,416,multi-behaviour-track.csv,D:\Tianzi\condensate_classification_pj\TDP43\WT-0416-CT\CSV\SF_10ms_condensate_pj_,12,2.0,2,14,14,False,target,0.5794929637010475,0.4205070362989529,0.0,free_like,3.320284104876777,0.8212880417278151,2.148904486462325,H2B,0.8212880417278151,0.8212880417278151,False,,,,,0.0,0.6428571428571429,0.3571428571428571,0.0,3.0,9.0,2.0,,,,False,False,ambiguous,Insufficient or conflicting evidence for a specific control-guided class.,1.376921189349622,2.148904486462325,WT,CT,3.320284104876777,0.8212880417278151,2.148904486462325,True,True,True,True,False,True,False,7,True,2,temporal_support,temporal_support;control_outlier,False,True
WT-0416-CT,TDP43,CT,416,multi-behaviour-track.csv,D:\Tianzi\condensate_classification_pj\TDP43\WT-0416-CT\CSV\SF_10ms_condensate_pj_,25,2.0,2,24,24,False,target,0.5227899764258984,0.4772100235741019,0.0,free_like,3.653844956584477,1.3357508251504977,1.0952147893900703,MCM2_Bound,1.0952147893900703,1.0952147893900703,False,,,,,0.0,0.875,0.125,0.0,3.0,21.0,1.0,,,,False,False,ambiguous,Insufficient or conflicting evidence for a specific control-guided class.,0.8451965884356151,1.0952147893900703,WT,CT,3.653844956584477,1.3357508251504977,1.0952147893900703,True,True,True,True,False,True,False,7,True,2,temporal_support,temporal_support;control_outlier,False,True
WT-0416-CT,TDP43,CT,416,multi-behaviour-track.csv,D:\Tianzi\condensate_classification_pj\TDP43\WT-0416-CT\CSV\SF_10ms_condensate_pj_,29,2.0,2,10,10,False,target,0.4175262786243602,0.5824737213756406,0.0,chromatin_bound_like,2.0147076238755472,1.9854301976776576,3.9207326692825735,H2B,1.9854301976776576,1.9854301976776576,False,,,,,3.0,0.0,0.7,0.3,7.0,0.0,1.0,,,,False,False,ambiguous,Insufficient or conflicting evidence for a specific control-guided class.,1.6698102672175326,3.9207326692825735,WT,CT,2.0147076238755472,1.9854301976776576,3.9207326692825735,True,True,True,True,False,True,False,7,True,2,temporal_support,temporal_support;control_outlier,False,True
WT-0416-CT,TDP43,CT,416,multi-behaviour-track.csv,D:\Tianzi\condensate_classification_pj\TDP43\WT-0416-CT\CSV\SF_10ms_condensate_pj_,30,2.0,2,25,25,False,target,0.4332483905953437,0.5667516094046565,0.0,chromatin_bound_like,0.9041455905285056,3.5913600664324155,4.9449837192960375,NLS,0.9041455905285056,0.9041455905285056,False,,,,,9.0,0.0,0.28,0.72,7.0,0.0,2.0,,,,False,True,ambiguous,Insufficient or conflicting evidence for a specific control-guided class.,1.296363686611269,4.9449837192960375,WT,CT,0.9041455905285056,3.5913600664324155,4.9449837192960375,True,True,True,True,False,False,False,7,True,3,temporal_support,temporal_support;no_diffusive_burst;control_outlier,False,False
WT-0416-CT,TDP43,CT,416,multi-behaviour-track.csv,D:\Tianzi\condensate_classification_pj\TDP43\WT-0416-CT\CSV\SF_10ms_condensate_pj_,39,2.0,2,67,67,False,target,0.08,0.92,0.0,chromatin_bound_like,7.323501373519543,7.212001869478262,8.803543341797551,H2B,7.212001869478262,7.212001869478262,True,,,,,6.0,0.0,0.8656716417910447,0.1343283582089552,54.0,0.0,4.0,,,,False,False,ambiguous,Insufficient or conflicting evidence for a specific control-guided class.,1.585641609731204,8.803543341797551,WT,CT,7.323501373519543,7.212001869478262,8.803543341797551,True,True,False,True,False,True,True,7,True,2,not_h2b_like,not_h2b_like;temporal_support,False,True
WT-0416-CT,TDP43,CT,416,multi-behaviour-track.csv,D:\Tianzi\condensate_classification_pj\TDP43\WT-0416-CT\CSV\SF_10ms_condensate_pj_,46,2.0,2,79,79,False,target,0.29,0.71,0.0,chromatin_bound_like,3.973941552047712,4.581701932982662,5.493135601713639,NLS,3.973941552047712,3.973941552047712,True,,,,,14.0,0.6075949367088608,0.1772151898734177,0.2151898734177215,8.0,35.0,6.0,,,,False,False,ambiguous,Insufficient or conflicting evidence for a specific control-guided class.,1.5891264938295653,5.493135601713639,WT,CT,3.973941552047712,4.581701932982662,5.493135601713639,True,True,False,True,False,True,True,7,True,2,not_h2b_like,not_h2b_like;temporal_support,False,True
WT-0416-CT,TDP43,CT,416,multi-behaviour-track.csv,D:\Tianzi\condensate_classification_pj\TDP43\WT-0416-CT\CSV\SF_10ms_condensate_pj_,62,2.0,2,10,10,False,target,0.4175262786243602,0.5824737213756406,0.0,chromatin_bound_like,2.0147076238755472,1.9854301976776576,3.9207326692825735,H2B,1.9854301976776576,1.9854301976776576,False,,,,,3.0,0.0,0.7,0.3,7.0,0.0,1.0,,,,False,False,ambiguous,Insufficient or conflicting evidence for a specific control-guided class.,1.6698102672175326,3.9207326692825735,WT,CT,2.0147076238755472,1.9854301976776576,3.9207326692825735,True,True,True,True,False,True,False,7,True,2,temporal_support,temporal_support;control_outlier,False,True
WT-0416-CT,TDP43,CT,416,multi-behaviour-track.csv,D:\Tianzi\condensate_classification_pj\TDP43\WT-0416-CT\CSV\SF_10ms_condensate_pj_,94,2.0,2,66,66,False,target,0.0165751294015655,0.9834248705984344,0.0,chromatin_bound_like,6.842380010486169,6.061928602972018,7.512683120808145,H2B,6.061928602972018,6.061928602972018,True,,,,,0.0,0.1363636363636363,0.8636363636363636,0.0,48.0,9.0,2.0,,,,False,False,ambiguous,Insufficient or conflicting evidence for a specific control-guided class.,1.6106391331261034,7.512683120808145,WT,CT,6.842380010486169,6.061928602972018,7.512683120808145,True,True,False,True,False,True,True,7,True,2,not_h2b_like,not_h2b_like;temporal_support,False,True
WT-0416-CT,TDP43,CT,416,multi-behaviour-track.csv,D:\Tianzi\condensate_classification_pj\TDP43\WT-0416-CT\CSV\SF_10ms_condensate_pj_,94,2.0,2,66,66,False,target,0.0165751294015655,0.9834248705984344,0.0,chromatin_bound_like,6.842380010486169,6.061928602972018,7.512683120808145,H2B,6.061928602972018,6.061928602972018,True,,,,,0.0,0.1363636363636363,0.8636363636363636,0.0,48.0,9.0,2.0,,,,False,False,ambiguous,Insufficient or conflicting evidence for a specific control-guided class.,1.3792661230889487,7.512683120808145,WT,CT,6.842380010486169,6.061928602972018,7.512683120808145,True,True,False,True,False,True,True,7,True,2,not_h2b_like,not_h2b_like;temporal_support,False,True
WT-0416-CT,TDP43,CT,416,multi-behaviour-track.csv,D:\Tianzi\condensate_classification_pj\TDP43\WT-0416-CT\CSV\SF_10ms_condensate_pj_,16,3.0,2,23,23,False,target,0.427357896854168,0.5726421031458319,0.0,chromatin_bound_like,1.7940495583180884,4.549897150353522,5.589496792677429,NLS,1.7940495583180884,1.7940495583180884,False,,,,,12.0,0.0,0.1304347826086956,0.8695652173913043,3.0,0.0,2.0,,,,False,True,ambiguous,Insufficient or conflicting evidence for a specific control-guided class.,1.3362312971304606,5.589496792677429,WT,CT,1.7940495583180884,4.549897150353522,5.589496792677429,True,True,True,True,False,False,False,7,True,3,temporal_support,temporal_support;no_diffusive_burst;control_outlier,False,False
WT-0416-CT,TDP43,CT,416,multi-behaviour-track.csv,D:\Tianzi\condensate_classification_pj\TDP43\WT-0416-CT\CSV\SF_10ms_condensate_pj_,35,3.0,2,133,133,False,target,0.06,0.94,0.0,chromatin_bound_like,5.736932870738134,4.309732897662894,5.064753056436239,H2B,4.309732897662894,4.309732897662894,True,,,,,0.0,0.7518796992481203,0.2481203007518796,0.0,11.0,64.0,8.0,,,,False,False,ambiguous,Insufficient or conflicting evidence for a specific control-guided class.,1.6106391331261034,5.064753056436239,WT,CT,5.736932870738134,4.309732897662894,5.064753056436239,True,True,False,True,False,True,True,7,True,2,not_h2b_like,not_h2b_like;temporal_support,False,True
WT-0416-CT,TDP43,CT,416,multi-behaviour-track.csv,D:\Tianzi\condensate_classification_pj\TDP43\WT-0416-CT\CSV\SF_10ms_condensate_pj_,35,3.0,2,133,133,False,target,0.06,0.94,0.0,chromatin_bound_like,5.736932870738134,4.309732897662894,5.064753056436239,H2B,4.309732897662894,4.309732897662894,True,,,,,0.0,0.7518796992481203,0.2481203007518796,0.0,11.0,64.0,8.0,,,,False,False,ambiguous,Insufficient or conflicting evidence for a specific control-guided class.,3.834551540970198,5.064753056436239,WT,CT,5.736932870738134,4.309732897662894,5.064753056436239,True,True,False,True,False,True,True,7,True,2,not_h2b_like,not_h2b_like;temporal_support,False,True
WT-0416-CT,TDP43,CT,416,multi-behaviour-track.csv,D:\Tianzi\condensate_classification_pj\TDP43\WT-0416-CT\CSV\SF_10ms_condensate_pj_,39,3.0,2,24,24,False,target,0.5227899764258984,0.4772100235741019,0.0,free_like,3.653844956584477,1.3357508251504977,1.0952147893900703,MCM2_Bound,1.0952147893900703,1.0952147893900703,False,,,,,0.0,0.875,0.125,0.0,3.0,21.0,1.0,,,,False,False,ambiguous,Insufficient or conflicting evidence for a specific control-guided class.,0.8451965884356151,1.0952147893900703,WT,CT,3.653844956584477,1.3357508251504977,1.0952147893900703,True,True,True,True,False,True,False,7,True,2,temporal_support,temporal_support;control_outlier,False,True
WT-0416-CT,TDP43,CT,416,multi-behaviour-track.csv,D:\Tianzi\condensate_classification_pj\TDP43\WT-0416-CT\CSV\SF_10ms_condensate_pj_,85,3.0,2,58,58,False,target,0.1266666666666666,0.8733333333333333,0.0,chromatin_bound_like,5.568749063378124,5.003664159635451,6.738996266459776,H2B,5.003664159635451,5.003664159635451,True,,,,,3.0,0.1034482758620689,0.8448275862068966,0.0517241379310344,38.0,6.0,4.0,,,,False,False,ambiguous,Insufficient or conflicting evidence for a specific control-guided class.,1.2177210656949997,6.738996266459776,WT,CT,5.568749063378124,5.003664159635451,6.738996266459776,True,True,False,True,False,True,True,7,True,2,not_h2b_like,not_h2b_like;temporal_support,False,True
WT-0416-CT,TDP43,CT,416,multi-behaviour-track.csv,D:\Tianzi\condensate_classification_pj\TDP43\WT-0416-CT\CSV\SF_10ms_condensate_pj_,89,3.0,2,42,42,False,target,0.0266666666666666,0.9733333333333334,0.0,chromatin_bound_like,4.728804855102376,4.221163438911272,6.04091503827329,H2B,4.221163438911272,4.221163438911272,True,,,,,3.0,0.0,0.9285714285714286,0.0714285714285714,32.0,0.0,2.0,,,,False,False,ambiguous,Insufficient or conflicting evidence for a specific control-guided class.,1.1486468942685788,6.04091503827329,WT,CT,4.728804855102376,4.221163438911272,6.04091503827329,True,True,False,True,False,True,True,7,True,2,not_h2b_like,not_h2b_like;temporal_support,False,True
WT-0416-CT,TDP43,CT,416,multi-behaviour-track.csv,D:\Tianzi\condensate_classification_pj\TDP43\WT-0416-CT\CSV\SF_10ms_condensate_pj_,40,4.0,2,13,13,False,target,0.5732403470442022,0.4267596529557981,0.0,free_like,3.237661622537619,0.7258886005186513,2.508775669350704,H2B,0.7258886005186513,0.7258886005186513,False,,,,,0.0,0.5384615384615384,0.4615384615384615,0.0,5.0,7.0,2.0,,,,False,False,ambiguous,Insufficient or conflicting evidence for a specific control-guided class.,1.6106391331261034,2.508775669350704,WT,CT,3.237661622537619,0.7258886005186513,2.508775669350704,True,True,True,True,False,True,False,7,True,2,temporal_support,temporal_support;control_outlier,False,True
WT-0416-CT,TDP43,CT,416,multi-behaviour-track.csv,D:\Tianzi\condensate_classification_pj\TDP43\WT-0416-CT\CSV\SF_10ms_condensate_pj_,40,4.0,2,13,13,False,target,0.5732403470442022,0.4267596529557981,0.0,free_like,3.237661622537619,0.7258886005186513,2.508775669350704,H2B,0.7258886005186513,0.7258886005186513,False,,,,,0.0,0.5384615384615384,0.4615384615384615,0.0,5.0,7.0,2.0,,,,False,False,ambiguous,Insufficient or conflicting evidence for a specific control-guided class.,1.4449876029000086,2.508775669350704,WT,CT,3.237661622537619,0.7258886005186513,2.508775669350704,True,True,True,True,False,True,False,7,True,2,temporal_support,temporal_support;control_outlier,False,True
