protein,dataset_name,genotype,date_or_experiment_id,treatment,replicate,bound_control_class,source_file,source_folder,video_id,cell_id,track_id,n_frames,track_length,step_size_mean,step_size_median,step_size_p95,path_length,net_displacement,Rg,intensity_mean,intensity_std,frac_diffusive,frac_constrained,frac_bound,max_consecutive_diffusive,max_consecutive_constrained,max_consecutive_bound,n_state_switches
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,H2B_Bound,single-behaviour-track-H2b-bound.csv,D:\Tianzi\condensate_classification_pj\H2b\HAP1-0117-CT\CSV\SF_10ms_condensate_pj_,3,1,576,18,18,0.5266337821676366,0.5394358281601318,0.8323261193540266,8.952774296849821,0.42805637608750813,0.36437124283225053,93276.88888888889,1379.1942613198173,0.0,0.0,1.0,0,0,18,0
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,H2B_Bound,single-behaviour-track-H2b-bound.csv,D:\Tianzi\condensate_classification_pj\H2b\HAP1-0117-CT\CSV\SF_10ms_condensate_pj_,3,1,578,15,15,0.3151990476695169,0.3172175483084231,0.5605837669585224,4.412786667373236,0.33136071749331053,0.2912214131351027,91818.93333333333,2081.62503370621,0.0,0.0,1.0,0,0,15,0
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,H2B_Bound,single-behaviour-track-H2b-bound.csv,D:\Tianzi\condensate_classification_pj\H2b\HAP1-0117-CT\CSV\SF_10ms_condensate_pj_,3,1,579,38,38,0.34877797991081616,0.3092145978937693,0.695741099875128,12.904785256700197,0.26445629078343247,0.3091729675089903,88973.65789473684,2135.5887760384476,0.0,0.0,1.0,0,0,38,0
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,H2B_Bound,single-behaviour-track-H2b-bound.csv,D:\Tianzi\condensate_classification_pj\H2b\HAP1-0117-CT\CSV\SF_10ms_condensate_pj_,3,1,580,53,53,17.94898121436893,0.30464393339948925,229.672335978698,933.3470231471845,0.796607457706886,43.79003221323188,88241.37735849057,17756.51652668829,0.0,0.0,1.0,0,0,53,0
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,H2B_Bound,single-behaviour-track-H2b-bound.csv,D:\Tianzi\condensate_classification_pj\H2b\HAP1-0117-CT\CSV\SF_10ms_condensate_pj_,3,1,581,15,15,0.3158379187775536,0.2499526923681768,0.6338915394928203,4.42173086288575,0.008663860099210375,0.279093787458989,88114.2,1807.3320194616786,0.0,0.0,1.0,0,0,15,0
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,H2B_Bound,single-behaviour-track-H2b-bound.csv,D:\Tianzi\condensate_classification_pj\H2b\HAP1-0117-CT\CSV\SF_10ms_condensate_pj_,3,1,586,10,10,60.22177676652377,0.4565298465875833,269.4696032023302,541.9959908987139,0.4542441764832384,80.91105613680202,77235.9,27143.28592836337,0.0,0.0,1.0,0,0,10,0
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,H2B_Bound,single-behaviour-track-H2b-bound.csv,D:\Tianzi\condensate_classification_pj\H2b\HAP1-0117-CT\CSV\SF_10ms_condensate_pj_,3,1,590,92,92,0.37278907398066,0.3273101137979151,0.766425818393141,33.92380573224006,1.3718111133592668,0.9746343903747398,92936.52173913043,1594.400596857164,0.0,0.0,1.0,0,0,92,0
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,H2B_Bound,single-behaviour-track-H2b-bound.csv,D:\Tianzi\condensate_classification_pj\H2b\HAP1-0117-CT\CSV\SF_10ms_condensate_pj_,3,1,591,62,62,9.201858259149532,0.24852395975438632,0.543220294148501,561.3133538081214,0.48728670706260474,34.38531192838764,91141.17741935483,11889.306208334752,0.0,0.0,1.0,0,0,62,0
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,H2B_Bound,single-behaviour-track-H2b-bound.csv,D:\Tianzi\condensate_classification_pj\H2b\HAP1-0117-CT\CSV\SF_10ms_condensate_pj_,3,1,595,22,22,0.48900243345148897,0.4703485876325425,0.8339087125649813,10.269051102481269,0.25848912077188346,0.4213386255641029,88453.86363636363,767.8137358112533,0.0,0.0,1.0,0,0,22,0
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,H2B_Bound,single-behaviour-track-H2b-bound.csv,D:\Tianzi\condensate_classification_pj\H2b\HAP1-0117-CT\CSV\SF_10ms_condensate_pj_,3,1,596,125,125,0.33959559610683143,0.3331921971359344,0.6733526010517579,42.1098539172471,0.40369853392133254,0.3635944982927436,89076.288,3434.0409747682247,0.0,0.0,1.0,0,0,125,0
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,H2B_Bound,single-behaviour-track-H2b-bound.csv,D:\Tianzi\condensate_classification_pj\H2b\HAP1-0117-CT\CSV\SF_10ms_condensate_pj_,3,1,597,24,24,48.330380936543726,0.580686844235289,275.55745699864895,1111.5987615405056,0.2722133236392872,76.05259532038204,78409.41666666667,24161.490676940528,0.0,0.0,1.0,0,0,24,0
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,H2B_Bound,single-behaviour-track-H2b-bound.csv,D:\Tianzi\condensate_classification_pj\H2b\HAP1-0117-CT\CSV\SF_10ms_condensate_pj_,3,1,598,17,17,0.2742313120589893,0.32051331340693023,0.4419456220427944,4.387700992943829,0.25829740160621584,0.25647795713831695,92054.58823529411,1734.1100043979163,0.0,0.0,1.0,0,0,17,0
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,H2B_Bound,single-behaviour-track-H2b-bound.csv,D:\Tianzi\condensate_classification_pj\H2b\HAP1-0117-CT\CSV\SF_10ms_condensate_pj_,3,1,601,32,32,17.867134490153198,0.236473748086243,137.00679178289602,553.8811691947492,0.8280971186939882,47.61276812304364,85727.71875,15718.219962493034,0.0,0.0,1.0,0,0,32,0
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,H2B_Bound,single-behaviour-track-H2b-bound.csv,D:\Tianzi\condensate_classification_pj\H2b\HAP1-0117-CT\CSV\SF_10ms_condensate_pj_,3,1,607,51,51,0.3428278619388376,0.309101570196162,0.7135378812387563,17.14139309694188,0.666152018914893,0.4063616947458299,89908.3137254902,1480.6004388787148,0.0,0.0,1.0,0,0,51,0
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,H2B_Bound,single-behaviour-track-H2b-bound.csv,D:\Tianzi\condensate_classification_pj\H2b\HAP1-0117-CT\CSV\SF_10ms_condensate_pj_,3,1,608,23,23,0.372938950392859,0.3137644797269774,0.7532930254958448,8.204656908642898,0.39587942854866814,0.549427932060538,93038.78260869565,4142.204737450398,0.0,0.0,1.0,0,0,23,0
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,H2B_Bound,single-behaviour-track-H2b-bound.csv,D:\Tianzi\condensate_classification_pj\H2b\HAP1-0117-CT\CSV\SF_10ms_condensate_pj_,3,1,610,66,66,0.2535482387954945,0.25774610836650585,0.48514624974322074,16.480635521707143,0.4549885500500448,0.3415130286478097,90639.30303030302,1579.5554094033205,0.0,0.0,1.0,0,0,66,0
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,H2B_Bound,single-behaviour-track-H2b-bound.csv,D:\Tianzi\condensate_classification_pj\H2b\HAP1-0117-CT\CSV\SF_10ms_condensate_pj_,3,1,614,19,19,0.4360164557931097,0.4696294238788965,0.6424111163376139,7.848296204275975,0.2794978424782176,0.32679532299003133,87530.73684210527,892.8746858761103,0.0,0.0,1.0,0,0,19,0
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,H2B_Bound,single-behaviour-track-H2b-bound.csv,D:\Tianzi\condensate_classification_pj\H2b\HAP1-0117-CT\CSV\SF_10ms_condensate_pj_,3,1,615,26,26,0.3800815932528245,0.37495872628434795,0.7978854188689924,9.502039831320612,0.6395862095531238,0.42448437134895234,91789.65384615384,2746.266847082529,0.0,0.0,1.0,0,0,26,0
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,H2B_Bound,single-behaviour-track-H2b-bound.csv,D:\Tianzi\condensate_classification_pj\H2b\HAP1-0117-CT\CSV\SF_10ms_condensate_pj_,3,1,616,31,31,0.4657400523684314,0.4503954080612651,0.8900198193993893,13.972201571052942,0.454175987005535,0.41263208075838137,91427.74193548386,1201.3884736071548,0.0,0.0,1.0,0,0,31,0
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,H2B_Bound,single-behaviour-track-H2b-bound.csv,D:\Tianzi\condensate_classification_pj\H2b\HAP1-0117-CT\CSV\SF_10ms_condensate_pj_,3,1,618,30,30,0.31563470011088035,0.2857444062366268,0.5997865667832134,9.15340630321553,0.6605807517164226,0.3258664489574112,90483.86666666667,1669.5936266531803,0.0,0.0,1.0,0,0,30,0
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,H2B_Bound,single-behaviour-track-H2b-bound.csv,D:\Tianzi\condensate_classification_pj\H2b\HAP1-0117-CT\CSV\SF_10ms_condensate_pj_,3,1,619,9,9,0.4273793776596245,0.3867951275042591,0.7615448750704453,3.419035021276996,1.0899333125898765,0.5725059340736965,92229.22222222222,2230.5932382315796,0.0,0.0,1.0,0,0,9,0
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,H2B_Bound,single-behaviour-track-H2b-bound.csv,D:\Tianzi\condensate_classification_pj\H2b\HAP1-0117-CT\CSV\SF_10ms_condensate_pj_,3,2,1,17,17,0.7892080031373785,0.7354832772763751,1.4420294668280849,12.627328050198056,0.4310816566553952,0.6690138827974794,92687.05882352941,1527.005258282868,0.0,0.0,1.0,0,0,17,0
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,H2B_Bound,single-behaviour-track-H2b-bound.csv,D:\Tianzi\condensate_classification_pj\H2b\HAP1-0117-CT\CSV\SF_10ms_condensate_pj_,3,2,6,52,52,0.2929859248378001,0.2742362836262337,0.5428856232394802,14.942282166727807,0.924561842766663,0.39769698691045924,93008.90384615384,1399.4522214012584,0.0,0.0,1.0,0,0,52,0
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,H2B_Bound,single-behaviour-track-H2b-bound.csv,D:\Tianzi\condensate_classification_pj\H2b\HAP1-0117-CT\CSV\SF_10ms_condensate_pj_,3,2,10,47,47,0.4139804215865676,0.4487116667501503,0.807728068809209,19.04309939298211,0.10301733812166024,0.38070621580868297,89695.55319148937,1170.0030436324334,0.0,0.0,1.0,0,0,47,0
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,H2B_Bound,single-behaviour-track-H2b-bound.csv,D:\Tianzi\condensate_classification_pj\H2b\HAP1-0117-CT\CSV\SF_10ms_condensate_pj_,3,2,11,44,44,0.42186644949813945,0.35948632983956447,0.944113628029148,18.140257328419995,0.761190155257235,0.42433187962655017,91244.31818181818,1555.068409064706,0.0,0.0,1.0,0,0,44,0
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,H2B_Bound,single-behaviour-track-H2b-bound.csv,D:\Tianzi\condensate_classification_pj\H2b\HAP1-0117-CT\CSV\SF_10ms_condensate_pj_,3,2,16,348,348,0.29702685402245865,0.26427690820081756,0.5758181887628473,103.06831834579314,2.6655561636770018,0.8771122614825714,91656.55747126437,2136.0045061492356,0.0,0.0,1.0,0,0,348,0
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,H2B_Bound,single-behaviour-track-H2b-bound.csv,D:\Tianzi\condensate_classification_pj\H2b\HAP1-0117-CT\CSV\SF_10ms_condensate_pj_,3,2,18,37,37,0.3384294731998733,0.3167736723223672,0.600965747609217,12.183461035195439,0.5166663388793068,0.3262229156755595,93679.48648648648,2358.98803187607,0.0,0.0,1.0,0,0,37,0
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,H2B_Bound,single-behaviour-track-H2b-bound.csv,D:\Tianzi\condensate_classification_pj\H2b\HAP1-0117-CT\CSV\SF_10ms_condensate_pj_,3,2,19,12,12,0.3550140215084529,0.2874240089739569,0.5979627196429953,3.9051542365929817,1.1656039978958643,0.4378773628739508,94192.25,2913.594378863581,0.0,0.0,1.0,0,0,12,0
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,H2B_Bound,single-behaviour-track-H2b-bound.csv,D:\Tianzi\condensate_classification_pj\H2b\HAP1-0117-CT\CSV\SF_10ms_condensate_pj_,3,2,22,10,10,78.07690563591738,1.2066769700443145,175.08547784995451,702.6921507232564,0.5467034293100007,69.8779555783729,68880.5,36311.03166700476,0.0,0.0,1.0,0,0,10,0
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,H2B_Bound,single-behaviour-track-H2b-bound.csv,D:\Tianzi\condensate_classification_pj\H2b\HAP1-0117-CT\CSV\SF_10ms_condensate_pj_,3,2,24,39,39,0.28590161427515864,0.28354933277162,0.5346440674279377,10.864261342456029,0.4946974276499013,0.3420122182046062,95423.97435897436,2273.564503583924,0.0,0.0,1.0,0,0,39,0
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,H2B_Bound,single-behaviour-track-H2b-bound.csv,D:\Tianzi\condensate_classification_pj\H2b\HAP1-0117-CT\CSV\SF_10ms_condensate_pj_,3,2,28,86,86,0.3010339140293986,0.29047757165262056,0.581960877321131,25.587882692498884,0.7758116364766023,0.5480979738055514,94975.70930232559,1605.9811431482447,0.0,0.0,1.0,0,0,86,0
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,H2B_Bound,single-behaviour-track-H2b-bound.csv,D:\Tianzi\condensate_classification_pj\H2b\HAP1-0117-CT\CSV\SF_10ms_condensate_pj_,3,2,32,24,24,0.3404975772317341,0.2825024147252543,0.705240841568633,7.8314442763298855,0.6579550440214229,0.39228369919340206,90244.625,1132.6053387040297,0.0,0.0,1.0,0,0,24,0
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,H2B_Bound,single-behaviour-track-H2b-bound.csv,D:\Tianzi\condensate_classification_pj\H2b\HAP1-0117-CT\CSV\SF_10ms_condensate_pj_,3,2,39,49,49,0.3556046859584749,0.3382255650025406,0.6774122605483743,17.069024926006794,0.8099667484202867,0.45302924809037987,91326.55102040817,1648.3573523008758,0.0,0.0,1.0,0,0,49,0
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,H2B_Bound,single-behaviour-track-H2b-bound.csv,D:\Tianzi\condensate_classification_pj\H2b\HAP1-0117-CT\CSV\SF_10ms_condensate_pj_,3,2,41,17,17,0.5366798216618711,0.48377994948541947,1.1170039554332691,8.586877146589938,0.5791587113678739,0.5543489815079434,87498.70588235294,850.740175134709,0.0,0.0,1.0,0,0,17,0
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,H2B_Bound,single-behaviour-track-H2b-bound.csv,D:\Tianzi\condensate_classification_pj\H2b\HAP1-0117-CT\CSV\SF_10ms_condensate_pj_,3,2,44,107,107,0.3168213792905331,0.30860004765172655,0.5822403989912126,33.58306620479651,1.1484400016428504,0.4541176330814937,93707.46728971963,1679.5526151709244,0.0,0.0,1.0,0,0,107,0
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,H2B_Bound,single-behaviour-track-H2b-bound.csv,D:\Tianzi\condensate_classification_pj\H2b\HAP1-0117-CT\CSV\SF_10ms_condensate_pj_,3,2,47,46,46,0.2870462312155549,0.30512268454813546,0.5251672907603407,12.91708040469997,0.4886382265302033,0.39600528654880934,94910.43478260869,1640.0583817816287,0.0,0.0,1.0,0,0,46,0
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,H2B_Bound,single-behaviour-track-H2b-bound.csv,D:\Tianzi\condensate_classification_pj\H2b\HAP1-0117-CT\CSV\SF_10ms_condensate_pj_,3,2,48,99,99,4.396638359042181,0.31054501860819944,0.7720455205715593,430.8705591861338,0.5862310213890336,19.90396733109285,90911.78787878787,10067.899524841345,0.0,0.0,1.0,0,0,99,0
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,H2B_Bound,single-behaviour-track-H2b-bound.csv,D:\Tianzi\condensate_classification_pj\H2b\HAP1-0117-CT\CSV\SF_10ms_condensate_pj_,3,2,49,115,115,0.29102561423330436,0.26451273272081743,0.5861597698201674,33.1769200225967,0.8301551783613395,0.4646293542031462,92881.90434782609,1594.4462382155998,0.0,0.0,1.0,0,0,115,0
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,H2B_Bound,single-behaviour-track-H2b-bound.csv,D:\Tianzi\condensate_classification_pj\H2b\HAP1-0117-CT\CSV\SF_10ms_condensate_pj_,3,2,51,61,61,0.4479556060441038,0.39912728189558955,0.8061707291816548,26.877336362646226,1.1928596402205223,0.45718217876888856,89297.14754098361,856.0256973569889,0.0,0.0,1.0,0,0,61,0
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,H2B_Bound,single-behaviour-track-H2b-bound.csv,D:\Tianzi\condensate_classification_pj\H2b\HAP1-0117-CT\CSV\SF_10ms_condensate_pj_,3,2,54,10,10,0.5333293923783922,0.4400283314072772,0.842687768247551,4.7999645314055295,0.6748263760721321,0.3829095916774766,91483.1,1242.7184762089566,0.0,0.0,1.0,0,0,10,0
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,H2B_Bound,single-behaviour-track-H2b-bound.csv,D:\Tianzi\condensate_classification_pj\H2b\HAP1-0117-CT\CSV\SF_10ms_condensate_pj_,3,2,62,10,10,0.35370775892863954,0.28483863266004694,0.698287421552198,3.183369830357756,0.3554503078174865,0.39680448617581404,87954.7,619.6769857487582,0.0,0.0,1.0,0,0,10,0
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,H2B_Bound,single-behaviour-track-H2b-bound.csv,D:\Tianzi\condensate_classification_pj\H2b\HAP1-0117-CT\CSV\SF_10ms_condensate_pj_,3,2,70,11,11,0.3960728665143969,0.3740945634726882,0.5845609075494637,3.960728665143969,0.23781629961597844,0.25540317860308176,91057.18181818182,2068.6164853921964,0.0,0.0,1.0,0,0,11,0
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,H2B_Bound,single-behaviour-track-H2b-bound.csv,D:\Tianzi\condensate_classification_pj\H2b\HAP1-0117-CT\CSV\SF_10ms_condensate_pj_,3,2,75,13,13,29.5424223288866,0.6174305729637977,174.35348164787194,354.5090679466392,0.17147344693120606,46.50969498094612,81093.23076923077,24382.911909620387,0.0,0.0,1.0,0,0,13,0
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,H2B_Bound,single-behaviour-track-H2b-bound.csv,D:\Tianzi\condensate_classification_pj\H2b\HAP1-0117-CT\CSV\SF_10ms_condensate_pj_,3,2,78,8,8,0.5821597858573809,0.5722109162233155,1.0294172973462243,4.075118501001667,0.47399544968406127,0.368341000082506,92604.0,2859.129987551158,0.0,0.0,1.0,0,0,8,0
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,H2B_Bound,single-behaviour-track-H2b-bound.csv,D:\Tianzi\condensate_classification_pj\H2b\HAP1-0117-CT\CSV\SF_10ms_condensate_pj_,3,2,79,17,17,0.41316517714956197,0.37753837546664054,0.7857009074629326,6.6106428343929915,0.3076345680393883,0.33884375845068754,92434.58823529411,2062.620392208159,0.0,0.0,1.0,0,0,17,0
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,H2B_Bound,single-behaviour-track-H2b-bound.csv,D:\Tianzi\condensate_classification_pj\H2b\HAP1-0117-CT\CSV\SF_10ms_condensate_pj_,3,2,83,27,27,0.45690434813949116,0.42836314073596365,0.8165589464552636,11.87951305162677,0.6313866916957662,0.49646666680444385,89992.4074074074,1150.770553193323,0.0,0.0,1.0,0,0,27,0
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,H2B_Bound,single-behaviour-track-H2b-bound.csv,D:\Tianzi\condensate_classification_pj\H2b\HAP1-0117-CT\CSV\SF_10ms_condensate_pj_,3,2,87,32,32,0.41974844057849625,0.41742564973074126,0.7475049612943583,13.012201657933383,0.5306108507524334,0.3646988246572313,91058.28125,1289.2456467646548,0.0,0.0,1.0,0,0,32,0
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,H2B_Bound,single-behaviour-track-H2b-bound.csv,D:\Tianzi\condensate_classification_pj\H2b\HAP1-0117-CT\CSV\SF_10ms_condensate_pj_,3,2,90,21,21,0.3077538386403883,0.28737522479642186,0.47757679857220514,6.155076772807766,0.7553123528277245,0.32762471634857554,95238.38095238095,2045.0235078402027,0.0,0.0,1.0,0,0,21,0
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,H2B_Bound,single-behaviour-track-H2b-bound.csv,D:\Tianzi\condensate_classification_pj\H2b\HAP1-0117-CT\CSV\SF_10ms_condensate_pj_,3,2,95,31,31,0.45453987280781,0.3781624765337077,1.0569431306510395,13.6361961842343,0.5169900231939671,0.37978687765141794,91440.83870967742,1284.6538599112782,0.0,0.0,1.0,0,0,31,0
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,H2B_Bound,single-behaviour-track-H2b-bound.csv,D:\Tianzi\condensate_classification_pj\H2b\HAP1-0117-CT\CSV\SF_10ms_condensate_pj_,3,2,96,67,67,0.3229331838186765,0.2977787543885433,0.5786930283048669,21.313590132032648,1.345972176386225,0.4409808932477367,94022.5223880597,1494.4062300966852,0.0,0.0,1.0,0,0,67,0
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,H2B_Bound,single-behaviour-track-H2b-bound.csv,D:\Tianzi\condensate_classification_pj\H2b\HAP1-0117-CT\CSV\SF_10ms_condensate_pj_,3,2,99,11,11,0.2235812732320445,0.20236076987868454,0.35387818601975163,2.235812732320445,0.6181538864967189,0.21602346756599627,91846.09090909091,2346.722244090487,0.0,0.0,1.0,0,0,11,0
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,H2B_Bound,single-behaviour-track-H2b-bound.csv,D:\Tianzi\condensate_classification_pj\H2b\HAP1-0117-CT\CSV\SF_10ms_condensate_pj_,3,2,104,28,28,7.735713069117315,0.36922245789757774,70.02918835428306,208.8642528661675,0.29204166235910145,18.61766079698429,86032.64285714286,16914.33569756575,0.0,0.0,1.0,0,0,28,0
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,H2B_Bound,single-behaviour-track-H2b-bound.csv,D:\Tianzi\condensate_classification_pj\H2b\HAP1-0117-CT\CSV\SF_10ms_condensate_pj_,3,2,105,15,15,0.4427997482179923,0.48719029987812773,0.7706459132334372,6.199196475051892,0.46788103199334735,0.34200016982652887,91517.46666666666,2825.320029070453,0.0,0.0,1.0,0,0,15,0
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,H2B_Bound,single-behaviour-track-H2b-bound.csv,D:\Tianzi\condensate_classification_pj\H2b\HAP1-0117-CT\CSV\SF_10ms_condensate_pj_,3,2,109,85,85,0.23506901426504664,0.249103647479647,0.44038653813880485,19.74579719826392,0.5974141857731009,0.3419841155682979,95426.18823529412,2162.0251556514017,0.0,0.0,1.0,0,0,85,0
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,H2B_Bound,single-behaviour-track-H2b-bound.csv,D:\Tianzi\condensate_classification_pj\H2b\HAP1-0117-CT\CSV\SF_10ms_condensate_pj_,3,2,111,27,27,0.27012486809437497,0.22977563619437194,0.5821701473537989,7.0232465704537494,0.44280963103711146,0.2576678879619476,92504.88888888889,2441.3105297286747,0.0,0.0,1.0,0,0,27,0
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,H2B_Bound,single-behaviour-track-H2b-bound.csv,D:\Tianzi\condensate_classification_pj\H2b\HAP1-0117-CT\CSV\SF_10ms_condensate_pj_,3,2,114,19,19,0.310026011730781,0.3017982968059069,0.6510908944604459,5.580468211154058,0.38906843073992564,0.2726487655561964,94923.1052631579,2597.4217108239563,0.0,0.0,1.0,0,0,19,0
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,H2B_Bound,single-behaviour-track-H2b-bound.csv,D:\Tianzi\condensate_classification_pj\H2b\HAP1-0117-CT\CSV\SF_10ms_condensate_pj_,3,2,116,36,36,0.24135026000533172,0.2440090374937802,0.4226621191840276,8.44725910018661,0.4021484670021629,0.27398919911165026,92859.97222222222,1932.124241585058,0.0,0.0,1.0,0,0,36,0
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,H2B_Bound,single-behaviour-track-H2b-bound.csv,D:\Tianzi\condensate_classification_pj\H2b\HAP1-0117-CT\CSV\SF_10ms_condensate_pj_,3,2,117,28,28,0.5451062929210806,0.5332221041096208,0.9098697955362133,14.717869908869176,1.092512166875317,0.4561978133997621,92848.75,1255.4773808013044,0.0,0.0,1.0,0,0,28,0
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,H2B_Bound,single-behaviour-track-H2b-bound.csv,D:\Tianzi\condensate_classification_pj\H2b\HAP1-0117-CT\CSV\SF_10ms_condensate_pj_,3,2,119,23,23,0.38765735036951304,0.3546695112415511,0.6394369441773273,8.528461708129287,0.25602082389143027,0.3071680691910766,90266.86956521739,1801.0719864556377,0.0,0.0,1.0,0,0,23,0
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,H2B_Bound,single-behaviour-track-H2b-bound.csv,D:\Tianzi\condensate_classification_pj\H2b\HAP1-0117-CT\CSV\SF_10ms_condensate_pj_,3,2,122,36,36,0.4795769341468282,0.4785772751722869,0.8152469220366927,16.78519269513899,0.6566830644752606,0.37704219216300167,93342.08333333333,1865.7863355700729,0.0,0.0,1.0,0,0,36,0
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,H2B_Bound,single-behaviour-track-H2b-bound.csv,D:\Tianzi\condensate_classification_pj\H2b\HAP1-0117-CT\CSV\SF_10ms_condensate_pj_,3,2,126,20,20,0.31843906667241756,0.2765165716715066,0.5990004931754349,6.0503422667759335,0.824900477212512,0.3989071279820069,95726.4,1165.3864233761578,0.0,0.0,1.0,0,0,20,0
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,H2B_Bound,single-behaviour-track-H2b-bound.csv,D:\Tianzi\condensate_classification_pj\H2b\HAP1-0117-CT\CSV\SF_10ms_condensate_pj_,3,2,130,18,18,0.3681880157534636,0.36892654239931644,0.6776083861570331,6.259196267808881,0.11948684970412723,0.2936840170859096,89805.5,1674.1300550364867,0.0,0.0,1.0,0,0,18,0
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,H2B_Bound,single-behaviour-track-H2b-bound.csv,D:\Tianzi\condensate_classification_pj\H2b\HAP1-0117-CT\CSV\SF_10ms_condensate_pj_,3,2,131,205,205,0.2977551669685679,0.28776419313586465,0.6417929973576054,60.74205406158786,0.49808652374330276,0.4152656052018949,94890.80487804877,4190.6515148128865,0.0,0.0,1.0,0,0,205,0
