protein,dataset_name,genotype,date_or_experiment_id,treatment,replicate,video_id,cell_id,track_id,old_classification,final_control_guided_class
TDP43,12D-0423-ARS,12D,0423,ARS,12D-0423-ARS,3,1,33,mixed,
TDP43,12D-0423-ARS,12D,0423,ARS,12D-0423-ARS,3,1,37,mixed,
TDP43,12D-0423-ARS,12D,0423,ARS,12D-0423-ARS,3,1,47,mixed,
TDP43,12D-0423-ARS,12D,0423,ARS,12D-0423-ARS,3,1,53,trapping_like,
TDP43,12D-0423-ARS,12D,0423,ARS,12D-0423-ARS,3,1,56,mixed,
TDP43,12D-0423-ARS,12D,0423,ARS,12D-0423-ARS,3,1,61,trapping_like,
TDP43,12D-0423-ARS,12D,0423,ARS,12D-0423-ARS,3,1,62,mixed,
TDP43,12D-0423-ARS,12D,0423,ARS,12D-0423-ARS,3,1,76,mixed,
TDP43,12D-0423-ARS,12D,0423,ARS,12D-0423-ARS,3,1,78,mixed,
TDP43,12D-0423-ARS,12D,0423,ARS,12D-0423-ARS,3,1,80,mixed,
TDP43,12D-0423-ARS,12D,0423,ARS,12D-0423-ARS,3,1,83,trapping_like,
TDP43,12D-0423-ARS,12D,0423,ARS,12D-0423-ARS,3,1,86,trapping_like,
TDP43,12D-0423-ARS,12D,0423,ARS,12D-0423-ARS,3,1,88,mixed,
TDP43,12D-0423-ARS,12D,0423,ARS,12D-0423-ARS,3,1,89,trapping_like,
TDP43,12D-0423-ARS,12D,0423,ARS,12D-0423-ARS,3,1,90,mixed,
TDP43,12D-0423-ARS,12D,0423,ARS,12D-0423-ARS,3,1,93,mixed,
TDP43,12D-0423-ARS,12D,0423,ARS,12D-0423-ARS,3,1,96,mixed,
TDP43,12D-0423-ARS,12D,0423,ARS,12D-0423-ARS,3,2,1,mixed,
TDP43,12D-0423-ARS,12D,0423,ARS,12D-0423-ARS,3,2,12,mixed,
TDP43,12D-0423-ARS,12D,0423,ARS,12D-0423-ARS,3,2,13,mixed,
TDP43,12D-0423-ARS,12D,0423,ARS,12D-0423-ARS,3,2,16,mixed,
TDP43,12D-0423-ARS,12D,0423,ARS,12D-0423-ARS,3,2,21,mixed,
TDP43,12D-0423-ARS,12D,0423,ARS,12D-0423-ARS,3,2,24,mixed,
TDP43,12D-0423-ARS,12D,0423,ARS,12D-0423-ARS,3,2,28,mixed,
TDP43,12D-0423-ARS,12D,0423,ARS,12D-0423-ARS,3,2,31,mixed,
TDP43,12D-0423-ARS,12D,0423,ARS,12D-0423-ARS,3,2,34,mixed,
TDP43,12D-0423-ARS,12D,0423,ARS,12D-0423-ARS,3,2,40,mixed,
TDP43,12D-0423-ARS,12D,0423,ARS,12D-0423-ARS,3,2,53,trapping_like,
TDP43,12D-0423-ARS,12D,0423,ARS,12D-0423-ARS,3,2,54,mixed,
TDP43,12D-0423-ARS,12D,0423,ARS,12D-0423-ARS,3,3,12,trapping_like,
TDP43,12D-0423-ARS,12D,0423,ARS,12D-0423-ARS,3,3,22,mixed,
TDP43,12D-0423-ARS,12D,0423,ARS,12D-0423-ARS,3,3,28,mixed,
TDP43,12D-0423-ARS,12D,0423,ARS,12D-0423-ARS,3,3,43,trapping_like,
TDP43,12D-0423-ARS,12D,0423,ARS,12D-0423-ARS,3,3,46,mixed,
TDP43,12D-0423-ARS,12D,0423,ARS,12D-0423-ARS,3,3,47,mixed,
TDP43,12D-0423-ARS,12D,0423,ARS,12D-0423-ARS,3,3,68,mixed,
TDP43,12D-0423-ARS,12D,0423,ARS,12D-0423-ARS,3,3,70,mixed,
TDP43,12D-0423-ARS,12D,0423,ARS,12D-0423-ARS,3,3,72,mixed,
TDP43,12D-0423-ARS,12D,0423,ARS,12D-0423-ARS,3,3,73,mixed,
TDP43,12D-0423-ARS,12D,0423,ARS,12D-0423-ARS,3,3,74,mixed,
TDP43,12D-0423-ARS,12D,0423,ARS,12D-0423-ARS,3,3,75,mixed,
TDP43,12D-0423-ARS,12D,0423,ARS,12D-0423-ARS,3,3,86,mixed,
TDP43,12D-0423-ARS,12D,0423,ARS,12D-0423-ARS,3,4,1,mixed,
TDP43,12D-0423-ARS,12D,0423,ARS,12D-0423-ARS,3,4,4,mixed,
TDP43,12D-0423-ARS,12D,0423,ARS,12D-0423-ARS,3,4,15,mixed,
TDP43,12D-0423-ARS,12D,0423,ARS,12D-0423-ARS,3,4,17,trapping_like,
TDP43,12D-0423-ARS,12D,0423,ARS,12D-0423-ARS,3,4,26,trapping_like,
TDP43,12D-0423-ARS,12D,0423,ARS,12D-0423-ARS,3,4,41,mixed,
TDP43,12D-0423-ARS,12D,0423,ARS,12D-0423-ARS,3,4,50,mixed,
TDP43,12D-0423-ARS,12D,0423,ARS,12D-0423-ARS,3,4,53,mixed,
TDP43,12D-0423-ARS,12D,0423,ARS,12D-0423-ARS,3,4,58,trapping_like,
TDP43,12D-0423-ARS,12D,0423,ARS,12D-0423-ARS,3,4,65,mixed,
TDP43,12D-0423-ARS,12D,0423,ARS,12D-0423-ARS,3,4,68,trapping_like,
TDP43,12D-0423-ARS,12D,0423,ARS,12D-0423-ARS,3,4,69,mixed,
TDP43,12D-0423-ARS,12D,0423,ARS,12D-0423-ARS,3,4,71,trapping_like,
TDP43,12D-0423-ARS,12D,0423,ARS,12D-0423-ARS,3,4,72,mixed,
TDP43,12D-0423-ARS,12D,0423,ARS,12D-0423-ARS,3,4,73,mixed,
TDP43,12D-0423-ARS,12D,0423,ARS,12D-0423-ARS,3,4,79,mixed,
TDP43,12D-0423-ARS,12D,0423,ARS,12D-0423-ARS,3,4,82,mixed,
TDP43,12D-0423-ARS,12D,0423,ARS,12D-0423-ARS,3,4,87,mixed,
TDP43,12D-0423-ARS,12D,0423,ARS,12D-0423-ARS,3,4,89,trapping_like,
TDP43,12D-0423-ARS,12D,0423,ARS,12D-0423-ARS,4,1,6,mixed,
TDP43,12D-0423-ARS,12D,0423,ARS,12D-0423-ARS,4,1,7,trapping_like,
TDP43,12D-0423-ARS,12D,0423,ARS,12D-0423-ARS,4,1,8,trapping_like,
TDP43,12D-0423-ARS,12D,0423,ARS,12D-0423-ARS,4,1,9,mixed,
TDP43,12D-0423-ARS,12D,0423,ARS,12D-0423-ARS,4,1,16,mixed,
TDP43,12D-0423-ARS,12D,0423,ARS,12D-0423-ARS,4,1,21,trapping_like,
TDP43,12D-0423-ARS,12D,0423,ARS,12D-0423-ARS,4,1,24,trapping_like,
TDP43,12D-0423-ARS,12D,0423,ARS,12D-0423-ARS,4,1,25,mixed,
TDP43,12D-0423-ARS,12D,0423,ARS,12D-0423-ARS,4,1,26,mixed,
TDP43,12D-0423-ARS,12D,0423,ARS,12D-0423-ARS,4,1,27,mixed,
TDP43,12D-0423-ARS,12D,0423,ARS,12D-0423-ARS,4,1,29,trapping_like,
TDP43,12D-0423-ARS,12D,0423,ARS,12D-0423-ARS,4,1,30,mixed,
TDP43,12D-0423-ARS,12D,0423,ARS,12D-0423-ARS,4,1,38,mixed,
TDP43,12D-0423-ARS,12D,0423,ARS,12D-0423-ARS,4,1,41,trapping_like,
TDP43,12D-0423-ARS,12D,0423,ARS,12D-0423-ARS,4,1,47,mixed,
TDP43,12D-0423-ARS,12D,0423,ARS,12D-0423-ARS,4,2,1,trapping_like,
TDP43,12D-0423-ARS,12D,0423,ARS,12D-0423-ARS,4,2,11,mixed,
TDP43,12D-0423-ARS,12D,0423,ARS,12D-0423-ARS,4,2,15,mixed,
TDP43,12D-0423-ARS,12D,0423,ARS,12D-0423-ARS,4,2,18,mixed,
TDP43,12D-0423-ARS,12D,0423,ARS,12D-0423-ARS,4,2,20,mixed,
TDP43,12D-0423-ARS,12D,0423,ARS,12D-0423-ARS,4,2,27,mixed,
TDP43,12D-0423-ARS,12D,0423,ARS,12D-0423-ARS,4,2,34,mixed,
TDP43,12D-0423-ARS,12D,0423,ARS,12D-0423-ARS,4,2,36,trapping_like,
TDP43,12D-0423-ARS,12D,0423,ARS,12D-0423-ARS,4,2,41,mixed,
TDP43,12D-0423-ARS,12D,0423,ARS,12D-0423-ARS,4,2,50,mixed,
TDP43,12D-0423-ARS,12D,0423,ARS,12D-0423-ARS,4,2,52,mixed,
TDP43,12D-0423-ARS,12D,0423,ARS,12D-0423-ARS,4,2,58,mixed,
TDP43,12D-0423-ARS,12D,0423,ARS,12D-0423-ARS,4,2,60,mixed,
TDP43,12D-0423-ARS,12D,0423,ARS,12D-0423-ARS,4,2,66,mixed,
TDP43,12D-0423-ARS,12D,0423,ARS,12D-0423-ARS,4,3,2,mixed,
TDP43,12D-0423-ARS,12D,0423,ARS,12D-0423-ARS,4,3,7,mixed,
TDP43,12D-0423-ARS,12D,0423,ARS,12D-0423-ARS,4,3,8,mixed,
TDP43,12D-0423-ARS,12D,0423,ARS,12D-0423-ARS,4,3,12,mixed,
TDP43,12D-0423-ARS,12D,0423,ARS,12D-0423-ARS,4,3,13,mixed,
TDP43,12D-0423-ARS,12D,0423,ARS,12D-0423-ARS,4,3,18,mixed,
TDP43,12D-0423-ARS,12D,0423,ARS,12D-0423-ARS,4,3,20,mixed,
TDP43,12D-0423-ARS,12D,0423,ARS,12D-0423-ARS,4,3,22,mixed,
TDP43,12D-0423-ARS,12D,0423,ARS,12D-0423-ARS,4,3,26,mixed,
TDP43,12D-0423-ARS,12D,0423,ARS,12D-0423-ARS,4,3,30,mixed,
TDP43,12D-0423-ARS,12D,0423,ARS,12D-0423-ARS,4,3,33,mixed,
TDP43,12D-0423-ARS,12D,0423,ARS,12D-0423-ARS,4,3,49,mixed,
TDP43,12D-0423-ARS,12D,0423,ARS,12D-0423-ARS,4,3,52,mixed,
TDP43,12D-0423-ARS,12D,0423,ARS,12D-0423-ARS,4,3,53,mixed,
TDP43,12D-0423-ARS,12D,0423,ARS,12D-0423-ARS,4,3,62,trapping_like,
TDP43,12D-0423-ARS,12D,0423,ARS,12D-0423-ARS,4,3,64,mixed,
TDP43,12D-0423-ARS,12D,0423,ARS,12D-0423-ARS,4,3,67,trapping_like,
TDP43,12D-0423-ARS,12D,0423,ARS,12D-0423-ARS,4,3,73,mixed,
TDP43,12D-0423-ARS,12D,0423,ARS,12D-0423-ARS,4,3,77,trapping_like,
TDP43,12D-0423-ARS,12D,0423,ARS,12D-0423-ARS,4,4,5,trapping_like,
TDP43,12D-0423-ARS,12D,0423,ARS,12D-0423-ARS,4,4,8,mixed,
TDP43,12D-0423-ARS,12D,0423,ARS,12D-0423-ARS,4,4,10,trapping_like,
TDP43,12D-0423-ARS,12D,0423,ARS,12D-0423-ARS,4,4,19,mixed,
TDP43,12D-0423-ARS,12D,0423,ARS,12D-0423-ARS,4,4,20,mixed,
TDP43,12D-0423-ARS,12D,0423,ARS,12D-0423-ARS,4,4,22,mixed,
TDP43,12D-0423-ARS,12D,0423,ARS,12D-0423-ARS,4,4,23,trapping_like,
TDP43,12D-0423-ARS,12D,0423,ARS,12D-0423-ARS,4,4,28,trapping_like,
TDP43,12D-0423-ARS,12D,0423,ARS,12D-0423-ARS,5,1,3,mixed,
TDP43,12D-0423-ARS,12D,0423,ARS,12D-0423-ARS,5,1,18,trapping_like,
TDP43,12D-0423-ARS,12D,0423,ARS,12D-0423-ARS,5,1,19,mixed,
TDP43,12D-0423-ARS,12D,0423,ARS,12D-0423-ARS,5,1,20,trapping_like,
TDP43,12D-0423-ARS,12D,0423,ARS,12D-0423-ARS,5,1,25,trapping_like,
TDP43,12D-0423-ARS,12D,0423,ARS,12D-0423-ARS,5,1,40,mixed,
TDP43,12D-0423-ARS,12D,0423,ARS,12D-0423-ARS,5,1,41,mixed,
TDP43,12D-0423-ARS,12D,0423,ARS,12D-0423-ARS,5,2,10,mixed,
TDP43,12D-0423-ARS,12D,0423,ARS,12D-0423-ARS,5,2,25,mixed,
TDP43,12D-0423-ARS,12D,0423,ARS,12D-0423-ARS,5,2,35,mixed,
TDP43,12D-0423-ARS,12D,0423,ARS,12D-0423-ARS,5,2,36,trapping_like,
TDP43,12D-0423-ARS,12D,0423,ARS,12D-0423-ARS,5,2,37,mixed,
TDP43,12D-0423-ARS,12D,0423,ARS,12D-0423-ARS,5,2,39,trapping_like,
TDP43,12D-0423-ARS,12D,0423,ARS,12D-0423-ARS,5,2,41,mixed,
TDP43,12D-0423-ARS,12D,0423,ARS,12D-0423-ARS,5,2,44,mixed,
TDP43,12D-0423-ARS,12D,0423,ARS,12D-0423-ARS,6,1,2,mixed,
TDP43,12D-0423-ARS,12D,0423,ARS,12D-0423-ARS,6,1,3,mixed,
TDP43,12D-0423-ARS,12D,0423,ARS,12D-0423-ARS,6,1,5,trapping_like,
TDP43,12D-0423-ARS,12D,0423,ARS,12D-0423-ARS,6,1,8,mixed,
TDP43,12D-0423-ARS,12D,0423,ARS,12D-0423-ARS,6,1,9,mixed,
TDP43,12D-0423-ARS,12D,0423,ARS,12D-0423-ARS,6,1,13,mixed,
TDP43,12D-0423-ARS,12D,0423,ARS,12D-0423-ARS,6,1,15,mixed,
TDP43,12D-0423-ARS,12D,0423,ARS,12D-0423-ARS,6,1,16,mixed,
TDP43,12D-0423-ARS,12D,0423,ARS,12D-0423-ARS,6,1,18,trapping_like,
TDP43,12D-0423-ARS,12D,0423,ARS,12D-0423-ARS,6,1,19,mixed,
TDP43,12D-0423-ARS,12D,0423,ARS,12D-0423-ARS,6,1,21,mixed,
TDP43,12D-0423-ARS,12D,0423,ARS,12D-0423-ARS,6,1,22,mixed,
TDP43,12D-0423-ARS,12D,0423,ARS,12D-0423-ARS,6,1,24,trapping_like,
TDP43,12D-0423-ARS,12D,0423,ARS,12D-0423-ARS,6,1,28,mixed,
TDP43,12D-0423-ARS,12D,0423,ARS,12D-0423-ARS,6,1,30,mixed,
TDP43,12D-0423-ARS,12D,0423,ARS,12D-0423-ARS,6,1,31,mixed,
TDP43,12D-0423-ARS,12D,0423,ARS,12D-0423-ARS,6,1,33,mixed,
TDP43,12D-0423-ARS,12D,0423,ARS,12D-0423-ARS,6,1,35,trapping_like,
TDP43,12D-0423-ARS,12D,0423,ARS,12D-0423-ARS,6,1,40,mixed,
TDP43,12D-0423-ARS,12D,0423,ARS,12D-0423-ARS,6,1,42,mixed,
TDP43,12D-0423-ARS,12D,0423,ARS,12D-0423-ARS,6,1,47,mixed,
TDP43,12D-0423-ARS,12D,0423,ARS,12D-0423-ARS,6,2,1,mixed,
TDP43,12D-0423-ARS,12D,0423,ARS,12D-0423-ARS,6,2,19,trapping_like,
TDP43,12D-0423-ARS,12D,0423,ARS,12D-0423-ARS,6,2,22,trapping_like,
TDP43,12D-0423-ARS,12D,0423,ARS,12D-0423-ARS,6,2,26,mixed,
TDP43,12D-0423-ARS,12D,0423,ARS,12D-0423-ARS,6,2,33,mixed,
TDP43,12D-0423-ARS,12D,0423,ARS,12D-0423-ARS,6,2,36,mixed,
TDP43,12D-0423-ARS,12D,0423,ARS,12D-0423-ARS,6,2,37,mixed,
TDP43,12D-0423-ARS,12D,0423,ARS,12D-0423-ARS,6,2,40,mixed,
TDP43,12D-0423-ARS,12D,0423,ARS,12D-0423-ARS,6,3,1,mixed,
TDP43,12D-0423-ARS,12D,0423,ARS,12D-0423-ARS,6,3,5,mixed,
TDP43,12D-0423-ARS,12D,0423,ARS,12D-0423-ARS,6,3,8,mixed,
TDP43,12D-0423-ARS,12D,0423,ARS,12D-0423-ARS,6,3,9,mixed,
TDP43,12D-0423-ARS,12D,0423,ARS,12D-0423-ARS,6,3,11,trapping_like,
TDP43,12D-0423-ARS,12D,0423,ARS,12D-0423-ARS,6,3,13,mixed,
TDP43,12D-0423-ARS,12D,0423,ARS,12D-0423-ARS,6,3,15,trapping_like,
TDP43,12D-0423-ARS,12D,0423,ARS,12D-0423-ARS,6,3,25,trapping_like,
TDP43,12D-0423-ARS,12D,0423,ARS,12D-0423-ARS,6,3,38,mixed,
TDP43,12D-0423-ARS,12D,0423,ARS,12D-0423-ARS,6,3,39,mixed,
TDP43,12D-0423-ARS,12D,0423,ARS,12D-0423-ARS,6,3,40,mixed,
TDP43,12D-0423-ARS,12D,0423,ARS,12D-0423-ARS,6,3,52,trapping_like,
TDP43,12D-0423-ARS,12D,0423,ARS,12D-0423-ARS,6,4,2,trapping_like,
TDP43,12D-0423-ARS,12D,0423,ARS,12D-0423-ARS,6,4,4,mixed,
TDP43,12D-0423-ARS,12D,0423,ARS,12D-0423-ARS,6,4,11,mixed,
TDP43,12D-0423-ARS,12D,0423,ARS,12D-0423-ARS,6,4,14,mixed,
TDP43,12D-0423-ARS,12D,0423,ARS,12D-0423-ARS,6,4,23,mixed,
TDP43,12D-0423-ARS,12D,0423,ARS,12D-0423-ARS,6,4,25,mixed,
TDP43,12D-0423-ARS,12D,0423,ARS,12D-0423-ARS,6,4,32,mixed,
TDP43,12D-0423-ARS,12D,0423,ARS,12D-0423-ARS,6,4,33,mixed,
TDP43,12D-0423-ARS,12D,0423,ARS,12D-0423-ARS,6,4,35,mixed,
TDP43,12D-0423-ARS,12D,0423,ARS,12D-0423-ARS,6,4,42,mixed,
TDP43,12D-0423-ARS,12D,0423,ARS,12D-0423-ARS,6,4,45,mixed,
TDP43,12D-0423-ARS,12D,0423,ARS,12D-0423-ARS,6,4,51,mixed,
TDP43,12D-0423-ARS,12D,0423,ARS,12D-0423-ARS,6,4,56,trapping_like,
TDP43,12D-0423-ARS,12D,0423,ARS,12D-0423-ARS,6,5,2,mixed,
TDP43,12D-0423-ARS,12D,0423,ARS,12D-0423-ARS,6,5,3,mixed,
TDP43,12D-0423-ARS,12D,0423,ARS,12D-0423-ARS,6,5,5,mixed,
TDP43,12D-0423-ARS,12D,0423,ARS,12D-0423-ARS,6,5,6,mixed,
TDP43,12D-0423-ARS,12D,0423,ARS,12D-0423-ARS,6,5,11,mixed,
TDP43,12D-0423-ARS,12D,0423,ARS,12D-0423-ARS,6,5,17,mixed,
TDP43,12D-0423-ARS,12D,0423,ARS,12D-0423-ARS,6,5,23,mixed,
TDP43,12D-0423-ARS,12D,0423,ARS,12D-0423-ARS,6,5,28,mixed,
TDP43,12D-0423-ARS,12D,0423,ARS,12D-0423-ARS,6,5,34,mixed,
TDP43,12D-0423-ARS,12D,0423,ARS,12D-0423-ARS,6,5,42,mixed,
TDP43,12D-0423-ARS,12D,0423,ARS,12D-0423-ARS,6,5,50,trapping_like,
TDP43,12D-0423-ARS,12D,0423,ARS,12D-0423-ARS,6,5,66,mixed,
TDP43,12D-0423-ARS,12D,0423,ARS,12D-0423-ARS,6,5,72,mixed,
TDP43,12D-0423-ARS,12D,0423,ARS,12D-0423-ARS,6,5,75,mixed,
TDP43,12D-0515-ars,12D,0515,ARS,12D-0515-ars,1,1,4,mixed,
TDP43,12D-0515-ars,12D,0515,ARS,12D-0515-ars,1,1,15,trapping_like,
TDP43,12D-0515-ars,12D,0515,ARS,12D-0515-ars,1,1,19,mixed,
TDP43,12D-0515-ars,12D,0515,ARS,12D-0515-ars,1,1,20,mixed,
TDP43,12D-0515-ars,12D,0515,ARS,12D-0515-ars,1,1,22,trapping_like,
TDP43,12D-0515-ars,12D,0515,ARS,12D-0515-ars,1,1,27,trapping_like,
TDP43,12D-0515-ars,12D,0515,ARS,12D-0515-ars,1,1,35,trapping_like,
TDP43,12D-0515-ars,12D,0515,ARS,12D-0515-ars,1,1,37,trapping_like,
TDP43,12D-0515-ars,12D,0515,ARS,12D-0515-ars,1,1,39,trapping_like,
TDP43,12D-0515-ars,12D,0515,ARS,12D-0515-ars,1,1,40,mixed,
TDP43,12D-0515-ars,12D,0515,ARS,12D-0515-ars,1,1,45,mixed,
TDP43,12D-0515-ars,12D,0515,ARS,12D-0515-ars,1,1,48,mixed,
TDP43,12D-0515-ars,12D,0515,ARS,12D-0515-ars,1,1,51,mixed,
TDP43,12D-0515-ars,12D,0515,ARS,12D-0515-ars,1,2,1,mixed,
TDP43,12D-0515-ars,12D,0515,ARS,12D-0515-ars,1,2,2,trapping_like,
TDP43,12D-0515-ars,12D,0515,ARS,12D-0515-ars,1,2,7,mixed,
TDP43,12D-0515-ars,12D,0515,ARS,12D-0515-ars,1,2,9,mixed,
TDP43,12D-0515-ars,12D,0515,ARS,12D-0515-ars,1,2,13,mixed,
TDP43,12D-0515-ars,12D,0515,ARS,12D-0515-ars,1,3,2,mixed,
TDP43,12D-0515-ars,12D,0515,ARS,12D-0515-ars,1,3,9,mixed,
TDP43,12D-0515-ars,12D,0515,ARS,12D-0515-ars,1,3,13,trapping_like,
TDP43,12D-0515-ars,12D,0515,ARS,12D-0515-ars,1,3,19,mixed,
TDP43,12D-0515-ars,12D,0515,ARS,12D-0515-ars,1,3,22,trapping_like,
TDP43,12D-0515-ars,12D,0515,ARS,12D-0515-ars,1,3,23,mixed,
TDP43,12D-0515-ars,12D,0515,ARS,12D-0515-ars,1,4,1,trapping_like,
TDP43,12D-0515-ars,12D,0515,ARS,12D-0515-ars,1,4,3,mixed,
TDP43,12D-0515-ars,12D,0515,ARS,12D-0515-ars,1,4,4,mixed,
TDP43,12D-0515-ars,12D,0515,ARS,12D-0515-ars,1,4,13,mixed,
TDP43,12D-0515-ars,12D,0515,ARS,12D-0515-ars,1,4,14,mixed,
TDP43,12D-0515-ars,12D,0515,ARS,12D-0515-ars,1,4,15,trapping_like,
TDP43,12D-0515-ars,12D,0515,ARS,12D-0515-ars,1,4,16,mixed,
TDP43,12D-0515-ars,12D,0515,ARS,12D-0515-ars,1,4,18,mixed,
TDP43,12D-0515-ars,12D,0515,ARS,12D-0515-ars,1,4,20,mixed,
TDP43,12D-0515-ars,12D,0515,ARS,12D-0515-ars,1,4,29,mixed,
TDP43,12D-0515-ars,12D,0515,ARS,12D-0515-ars,2,1,3,mixed,
TDP43,12D-0515-ars,12D,0515,ARS,12D-0515-ars,2,1,4,trapping_like,
TDP43,12D-0515-ars,12D,0515,ARS,12D-0515-ars,2,1,5,trapping_like,
TDP43,12D-0515-ars,12D,0515,ARS,12D-0515-ars,2,1,9,mixed,
TDP43,12D-0515-ars,12D,0515,ARS,12D-0515-ars,2,1,22,trapping_like,
TDP43,12D-0515-ars,12D,0515,ARS,12D-0515-ars,2,1,23,mixed,
TDP43,12D-0515-ars,12D,0515,ARS,12D-0515-ars,2,2,1,trapping_like,
TDP43,12D-0515-ars,12D,0515,ARS,12D-0515-ars,2,2,2,trapping_like,
TDP43,12D-0515-ars,12D,0515,ARS,12D-0515-ars,2,2,7,mixed,
TDP43,12D-0515-ars,12D,0515,ARS,12D-0515-ars,2,2,8,mixed,
TDP43,12D-0515-ars,12D,0515,ARS,12D-0515-ars,2,2,10,mixed,
TDP43,12D-0515-ars,12D,0515,ARS,12D-0515-ars,2,2,15,mixed,
TDP43,12D-0515-ars,12D,0515,ARS,12D-0515-ars,2,2,25,mixed,
TDP43,12D-0515-ars,12D,0515,ARS,12D-0515-ars,2,2,26,mixed,
TDP43,12D-0515-ars,12D,0515,ARS,12D-0515-ars,2,2,27,mixed,
TDP43,12D-0515-ars,12D,0515,ARS,12D-0515-ars,2,2,28,mixed,
TDP43,12D-0515-ars,12D,0515,ARS,12D-0515-ars,2,2,30,trapping_like,
TDP43,12D-0515-ars,12D,0515,ARS,12D-0515-ars,2,2,32,mixed,
TDP43,12D-0515-ars,12D,0515,ARS,12D-0515-ars,2,2,34,mixed,
TDP43,12D-0515-ars,12D,0515,ARS,12D-0515-ars,2,2,39,mixed,
TDP43,12D-0515-ars,12D,0515,ARS,12D-0515-ars,2,2,41,mixed,
TDP43,12D-0515-ars,12D,0515,ARS,12D-0515-ars,2,2,43,mixed,
TDP43,12D-0515-ars,12D,0515,ARS,12D-0515-ars,2,2,53,mixed,
TDP43,12D-0515-ars,12D,0515,ARS,12D-0515-ars,2,2,57,trapping_like,
TDP43,12D-0515-ars,12D,0515,ARS,12D-0515-ars,2,2,58,trapping_like,
TDP43,12D-0515-ars,12D,0515,ARS,12D-0515-ars,2,2,60,mixed,
TDP43,12D-0515-ars,12D,0515,ARS,12D-0515-ars,2,2,66,trapping_like,
TDP43,12D-0515-ars,12D,0515,ARS,12D-0515-ars,2,2,67,mixed,
TDP43,12D-0515-ars,12D,0515,ARS,12D-0515-ars,2,2,68,mixed,
TDP43,12D-0515-ars,12D,0515,ARS,12D-0515-ars,2,2,69,mixed,
TDP43,12D-0515-ars,12D,0515,ARS,12D-0515-ars,2,3,3,mixed,
TDP43,12D-0515-ars,12D,0515,ARS,12D-0515-ars,2,3,4,mixed,
TDP43,12D-0515-ars,12D,0515,ARS,12D-0515-ars,2,3,7,mixed,
TDP43,12D-0515-ars,12D,0515,ARS,12D-0515-ars,2,3,14,mixed,
TDP43,12D-0515-ars,12D,0515,ARS,12D-0515-ars,2,3,15,trapping_like,
TDP43,12D-0515-ars,12D,0515,ARS,12D-0515-ars,2,3,17,mixed,
TDP43,12D-0515-ars,12D,0515,ARS,12D-0515-ars,2,3,21,mixed,
TDP43,12D-0515-ars,12D,0515,ARS,12D-0515-ars,2,3,23,mixed,
TDP43,12D-0515-ars,12D,0515,ARS,12D-0515-ars,2,3,25,trapping_like,
TDP43,12D-0515-ars,12D,0515,ARS,12D-0515-ars,2,3,26,trapping_like,
TDP43,12D-0515-ars,12D,0515,ARS,12D-0515-ars,2,3,30,mixed,
TDP43,12D-0515-ars,12D,0515,ARS,12D-0515-ars,2,3,34,mixed,
TDP43,12D-0515-ars,12D,0515,ARS,12D-0515-ars,2,3,35,mixed,
TDP43,12D-0515-ars,12D,0515,ARS,12D-0515-ars,2,3,42,mixed,
TDP43,12D-0515-ars,12D,0515,ARS,12D-0515-ars,2,4,2,trapping_like,
TDP43,12D-0515-ars,12D,0515,ARS,12D-0515-ars,2,4,3,trapping_like,
TDP43,12D-0515-ars,12D,0515,ARS,12D-0515-ars,2,4,15,mixed,
TDP43,12D-0515-ars,12D,0515,ARS,12D-0515-ars,2,4,19,mixed,
TDP43,12D-0515-ars,12D,0515,ARS,12D-0515-ars,2,4,21,mixed,
TDP43,12D-0515-ars,12D,0515,ARS,12D-0515-ars,2,4,23,mixed,
TDP43,12D-0515-ars,12D,0515,ARS,12D-0515-ars,2,4,25,mixed,
TDP43,12D-0515-ars,12D,0515,ARS,12D-0515-ars,2,4,28,mixed,
TDP43,12D-0515-ars,12D,0515,ARS,12D-0515-ars,2,4,30,trapping_like,
TDP43,12D-0515-ars,12D,0515,ARS,12D-0515-ars,2,4,32,mixed,
TDP43,12D-0515-ars,12D,0515,ARS,12D-0515-ars,2,4,33,mixed,
TDP43,12D-0515-ars,12D,0515,ARS,12D-0515-ars,3,1,2,trapping_like,
TDP43,12D-0515-ars,12D,0515,ARS,12D-0515-ars,3,1,3,mixed,
TDP43,12D-0515-ars,12D,0515,ARS,12D-0515-ars,3,1,5,trapping_like,
TDP43,12D-0515-ars,12D,0515,ARS,12D-0515-ars,3,1,6,mixed,
TDP43,12D-0515-ars,12D,0515,ARS,12D-0515-ars,3,1,11,mixed,
TDP43,12D-0515-ars,12D,0515,ARS,12D-0515-ars,3,1,14,mixed,
TDP43,12D-0515-ars,12D,0515,ARS,12D-0515-ars,3,1,16,mixed,
TDP43,12D-0515-ars,12D,0515,ARS,12D-0515-ars,3,1,17,mixed,
TDP43,12D-0515-ars,12D,0515,ARS,12D-0515-ars,3,1,24,trapping_like,
TDP43,12D-0515-ars,12D,0515,ARS,12D-0515-ars,3,1,26,mixed,
TDP43,12D-0515-ars,12D,0515,ARS,12D-0515-ars,3,1,29,mixed,
TDP43,12D-0515-ars,12D,0515,ARS,12D-0515-ars,3,1,30,mixed,
TDP43,12D-0515-ars,12D,0515,ARS,12D-0515-ars,3,1,34,trapping_like,
TDP43,12D-0515-ars,12D,0515,ARS,12D-0515-ars,3,1,35,mixed,
TDP43,12D-0515-ars,12D,0515,ARS,12D-0515-ars,3,1,41,mixed,
